agebin,densitybin,fraction_infected_bin,count,num_in_group,freq_frac_infect,site,year,month
80,0,5,1,29,0.034482759,Sapone_2018,10,2
80,0,0,28,29,0.965517241,Sapone_2018,10,2
80,0,20,0,29,0,Sapone_2018,10,2
80,0,40,0,29,0,Sapone_2018,10,2
80,0,80,0,29,0,Sapone_2018,10,2
80,0,60,0,29,0,Sapone_2018,10,2
80,0.5,5,0,11,0,Sapone_2018,10,2
80,0.5,0,11,11,1,Sapone_2018,10,2
80,0.5,20,0,11,0,Sapone_2018,10,2
80,0.5,40,0,11,0,Sapone_2018,10,2
80,0.5,80,0,11,0,Sapone_2018,10,2
80,0.5,60,0,11,0,Sapone_2018,10,2
80,5,5,0,6,0,Sapone_2018,10,2
80,5,0,6,6,1,Sapone_2018,10,2
80,5,20,0,6,0,Sapone_2018,10,2
80,5,40,0,6,0,Sapone_2018,10,2
80,5,80,0,6,0,Sapone_2018,10,2
80,5,60,0,6,0,Sapone_2018,10,2
80,50,5,1,2,0.5,Sapone_2018,10,2
80,50,0,0,2,0,Sapone_2018,10,2
80,50,20,1,2,0.5,Sapone_2018,10,2
80,50,40,0,2,0,Sapone_2018,10,2
80,50,80,0,2,0,Sapone_2018,10,2
80,50,60,0,2,0,Sapone_2018,10,2
80,500,5,0,0,NA,Sapone_2018,10,2
80,500,0,0,0,NA,Sapone_2018,10,2
80,500,20,0,0,NA,Sapone_2018,10,2
80,500,40,0,0,NA,Sapone_2018,10,2
80,500,80,0,0,NA,Sapone_2018,10,2
80,500,60,0,0,NA,Sapone_2018,10,2
15,0,5,0,18,0,Sapone_2018,10,2
15,0,0,18,18,1,Sapone_2018,10,2
15,0,20,0,18,0,Sapone_2018,10,2
15,0,40,0,18,0,Sapone_2018,10,2
15,0,80,0,18,0,Sapone_2018,10,2
15,0,60,0,18,0,Sapone_2018,10,2
15,0.5,5,0,4,0,Sapone_2018,10,2
15,0.5,0,4,4,1,Sapone_2018,10,2
15,0.5,20,0,4,0,Sapone_2018,10,2
15,0.5,40,0,4,0,Sapone_2018,10,2
15,0.5,80,0,4,0,Sapone_2018,10,2
15,0.5,60,0,4,0,Sapone_2018,10,2
15,5,5,0,2,0,Sapone_2018,10,2
15,5,0,2,2,1,Sapone_2018,10,2
15,5,20,0,2,0,Sapone_2018,10,2
15,5,40,0,2,0,Sapone_2018,10,2
15,5,80,0,2,0,Sapone_2018,10,2
15,5,60,0,2,0,Sapone_2018,10,2
15,50,5,1,3,0.333333333,Sapone_2018,10,2
15,50,0,0,3,0,Sapone_2018,10,2
15,50,20,2,3,0.666666667,Sapone_2018,10,2
15,50,40,0,3,0,Sapone_2018,10,2
15,50,80,0,3,0,Sapone_2018,10,2
15,50,60,0,3,0,Sapone_2018,10,2
15,500,5,0,2,0,Sapone_2018,10,2
15,500,0,1,2,0.5,Sapone_2018,10,2
15,500,20,0,2,0,Sapone_2018,10,2
15,500,40,0,2,0,Sapone_2018,10,2
15,500,80,0,2,0,Sapone_2018,10,2
15,500,60,1,2,0.5,Sapone_2018,10,2
5,0,5,0,9,0,Sapone_2018,10,2
5,0,0,9,9,1,Sapone_2018,10,2
5,0,20,0,9,0,Sapone_2018,10,2
5,0,40,0,9,0,Sapone_2018,10,2
5,0,80,0,9,0,Sapone_2018,10,2
5,0,60,0,9,0,Sapone_2018,10,2
5,0.5,5,0,1,0,Sapone_2018,10,2
5,0.5,0,1,1,1,Sapone_2018,10,2
5,0.5,20,0,1,0,Sapone_2018,10,2
5,0.5,40,0,1,0,Sapone_2018,10,2
5,0.5,80,0,1,0,Sapone_2018,10,2
5,0.5,60,0,1,0,Sapone_2018,10,2
5,5,5,0,1,0,Sapone_2018,10,2
5,5,0,1,1,1,Sapone_2018,10,2
5,5,20,0,1,0,Sapone_2018,10,2
5,5,40,0,1,0,Sapone_2018,10,2
5,5,80,0,1,0,Sapone_2018,10,2
5,5,60,0,1,0,Sapone_2018,10,2
5,50,5,0,0,NA,Sapone_2018,10,2
5,50,0,0,0,NA,Sapone_2018,10,2
5,50,20,0,0,NA,Sapone_2018,10,2
5,50,40,0,0,NA,Sapone_2018,10,2
5,50,80,0,0,NA,Sapone_2018,10,2
5,50,60,0,0,NA,Sapone_2018,10,2
5,500,5,0,2,0,Sapone_2018,10,2
5,500,0,0,2,0,Sapone_2018,10,2
5,500,20,1,2,0.5,Sapone_2018,10,2
5,500,40,1,2,0.5,Sapone_2018,10,2
5,500,80,0,2,0,Sapone_2018,10,2
5,500,60,0,2,0,Sapone_2018,10,2
80,0,5,0,5,0,Sapone_2018,11,1
80,0,0,5,5,1,Sapone_2018,11,1
80,0,20,0,5,0,Sapone_2018,11,1
80,0,40,0,5,0,Sapone_2018,11,1
80,0,80,0,5,0,Sapone_2018,11,1
80,0,60,0,5,0,Sapone_2018,11,1
80,0.5,5,0,3,0,Sapone_2018,11,1
80,0.5,0,3,3,1,Sapone_2018,11,1
80,0.5,20,0,3,0,Sapone_2018,11,1
80,0.5,40,0,3,0,Sapone_2018,11,1
80,0.5,80,0,3,0,Sapone_2018,11,1
80,0.5,60,0,3,0,Sapone_2018,11,1
80,5,5,0,2,0,Sapone_2018,11,1
80,5,0,2,2,1,Sapone_2018,11,1
80,5,20,0,2,0,Sapone_2018,11,1
80,5,40,0,2,0,Sapone_2018,11,1
80,5,80,0,2,0,Sapone_2018,11,1
80,5,60,0,2,0,Sapone_2018,11,1
80,50,5,0,0,NA,Sapone_2018,11,1
80,50,0,0,0,NA,Sapone_2018,11,1
80,50,20,0,0,NA,Sapone_2018,11,1
80,50,40,0,0,NA,Sapone_2018,11,1
80,50,80,0,0,NA,Sapone_2018,11,1
80,50,60,0,0,NA,Sapone_2018,11,1
80,500,5,0,0,NA,Sapone_2018,11,1
80,500,0,0,0,NA,Sapone_2018,11,1
80,500,20,0,0,NA,Sapone_2018,11,1
80,500,40,0,0,NA,Sapone_2018,11,1
80,500,80,0,0,NA,Sapone_2018,11,1
80,500,60,0,0,NA,Sapone_2018,11,1
15,0,5,0,12,0,Sapone_2018,11,1
15,0,0,12,12,1,Sapone_2018,11,1
15,0,20,0,12,0,Sapone_2018,11,1
15,0,40,0,12,0,Sapone_2018,11,1
15,0,80,0,12,0,Sapone_2018,11,1
15,0,60,0,12,0,Sapone_2018,11,1
15,0.5,5,0,4,0,Sapone_2018,11,1
15,0.5,0,4,4,1,Sapone_2018,11,1
15,0.5,20,0,4,0,Sapone_2018,11,1
15,0.5,40,0,4,0,Sapone_2018,11,1
15,0.5,80,0,4,0,Sapone_2018,11,1
15,0.5,60,0,4,0,Sapone_2018,11,1
15,5,5,1,6,0.166666667,Sapone_2018,11,1
15,5,0,5,6,0.833333333,Sapone_2018,11,1
15,5,20,0,6,0,Sapone_2018,11,1
15,5,40,0,6,0,Sapone_2018,11,1
15,5,80,0,6,0,Sapone_2018,11,1
15,5,60,0,6,0,Sapone_2018,11,1
15,50,5,0,2,0,Sapone_2018,11,1
15,50,0,0,2,0,Sapone_2018,11,1
15,50,20,2,2,1,Sapone_2018,11,1
15,50,40,0,2,0,Sapone_2018,11,1
15,50,80,0,2,0,Sapone_2018,11,1
15,50,60,0,2,0,Sapone_2018,11,1
15,500,5,0,0,NA,Sapone_2018,11,1
15,500,0,0,0,NA,Sapone_2018,11,1
15,500,20,0,0,NA,Sapone_2018,11,1
15,500,40,0,0,NA,Sapone_2018,11,1
15,500,80,0,0,NA,Sapone_2018,11,1
15,500,60,0,0,NA,Sapone_2018,11,1
5,0,5,0,5,0,Sapone_2018,11,1
5,0,0,5,5,1,Sapone_2018,11,1
5,0,20,0,5,0,Sapone_2018,11,1
5,0,40,0,5,0,Sapone_2018,11,1
5,0,80,0,5,0,Sapone_2018,11,1
5,0,60,0,5,0,Sapone_2018,11,1
5,0.5,5,0,1,0,Sapone_2018,11,1
5,0.5,0,1,1,1,Sapone_2018,11,1
5,0.5,20,0,1,0,Sapone_2018,11,1
5,0.5,40,0,1,0,Sapone_2018,11,1
5,0.5,80,0,1,0,Sapone_2018,11,1
5,0.5,60,0,1,0,Sapone_2018,11,1
5,5,5,0,0,NA,Sapone_2018,11,1
5,5,0,0,0,NA,Sapone_2018,11,1
5,5,20,0,0,NA,Sapone_2018,11,1
5,5,40,0,0,NA,Sapone_2018,11,1
5,5,80,0,0,NA,Sapone_2018,11,1
5,5,60,0,0,NA,Sapone_2018,11,1
5,50,5,0,0,NA,Sapone_2018,11,1
5,50,0,0,0,NA,Sapone_2018,11,1
5,50,20,0,0,NA,Sapone_2018,11,1
5,50,40,0,0,NA,Sapone_2018,11,1
5,50,80,0,0,NA,Sapone_2018,11,1
5,50,60,0,0,NA,Sapone_2018,11,1
5,500,5,0,0,NA,Sapone_2018,11,1
5,500,0,0,0,NA,Sapone_2018,11,1
5,500,20,0,0,NA,Sapone_2018,11,1
5,500,40,0,0,NA,Sapone_2018,11,1
5,500,80,0,0,NA,Sapone_2018,11,1
5,500,60,0,0,NA,Sapone_2018,11,1
80,0,5,0,6,0,Sapone_2018,1,2
80,0,0,6,6,1,Sapone_2018,1,2
80,0,20,0,6,0,Sapone_2018,1,2
80,0,40,0,6,0,Sapone_2018,1,2
80,0,80,0,6,0,Sapone_2018,1,2
80,0,60,0,6,0,Sapone_2018,1,2
80,0.5,5,0,0,NA,Sapone_2018,1,2
80,0.5,0,0,0,NA,Sapone_2018,1,2
80,0.5,20,0,0,NA,Sapone_2018,1,2
80,0.5,40,0,0,NA,Sapone_2018,1,2
80,0.5,80,0,0,NA,Sapone_2018,1,2
80,0.5,60,0,0,NA,Sapone_2018,1,2
80,5,5,0,0,NA,Sapone_2018,1,2
80,5,0,0,0,NA,Sapone_2018,1,2
80,5,20,0,0,NA,Sapone_2018,1,2
80,5,40,0,0,NA,Sapone_2018,1,2
80,5,80,0,0,NA,Sapone_2018,1,2
80,5,60,0,0,NA,Sapone_2018,1,2
80,50,5,0,0,NA,Sapone_2018,1,2
80,50,0,0,0,NA,Sapone_2018,1,2
80,50,20,0,0,NA,Sapone_2018,1,2
80,50,40,0,0,NA,Sapone_2018,1,2
80,50,80,0,0,NA,Sapone_2018,1,2
80,50,60,0,0,NA,Sapone_2018,1,2
80,500,5,0,0,NA,Sapone_2018,1,2
80,500,0,0,0,NA,Sapone_2018,1,2
80,500,20,0,0,NA,Sapone_2018,1,2
80,500,40,0,0,NA,Sapone_2018,1,2
80,500,80,0,0,NA,Sapone_2018,1,2
80,500,60,0,0,NA,Sapone_2018,1,2
15,0,5,0,4,0,Sapone_2018,1,2
15,0,0,4,4,1,Sapone_2018,1,2
15,0,20,0,4,0,Sapone_2018,1,2
15,0,40,0,4,0,Sapone_2018,1,2
15,0,80,0,4,0,Sapone_2018,1,2
15,0,60,0,4,0,Sapone_2018,1,2
15,0.5,5,0,3,0,Sapone_2018,1,2
15,0.5,0,3,3,1,Sapone_2018,1,2
15,0.5,20,0,3,0,Sapone_2018,1,2
15,0.5,40,0,3,0,Sapone_2018,1,2
15,0.5,80,0,3,0,Sapone_2018,1,2
15,0.5,60,0,3,0,Sapone_2018,1,2
15,5,5,0,3,0,Sapone_2018,1,2
15,5,0,3,3,1,Sapone_2018,1,2
15,5,20,0,3,0,Sapone_2018,1,2
15,5,40,0,3,0,Sapone_2018,1,2
15,5,80,0,3,0,Sapone_2018,1,2
15,5,60,0,3,0,Sapone_2018,1,2
15,50,5,0,0,NA,Sapone_2018,1,2
15,50,0,0,0,NA,Sapone_2018,1,2
15,50,20,0,0,NA,Sapone_2018,1,2
15,50,40,0,0,NA,Sapone_2018,1,2
15,50,80,0,0,NA,Sapone_2018,1,2
15,50,60,0,0,NA,Sapone_2018,1,2
15,500,5,0,0,NA,Sapone_2018,1,2
15,500,0,0,0,NA,Sapone_2018,1,2
15,500,20,0,0,NA,Sapone_2018,1,2
15,500,40,0,0,NA,Sapone_2018,1,2
15,500,80,0,0,NA,Sapone_2018,1,2
15,500,60,0,0,NA,Sapone_2018,1,2
5,0,5,0,0,NA,Sapone_2018,1,2
5,0,0,0,0,NA,Sapone_2018,1,2
5,0,20,0,0,NA,Sapone_2018,1,2
5,0,40,0,0,NA,Sapone_2018,1,2
5,0,80,0,0,NA,Sapone_2018,1,2
5,0,60,0,0,NA,Sapone_2018,1,2
5,0.5,5,0,0,NA,Sapone_2018,1,2
5,0.5,0,0,0,NA,Sapone_2018,1,2
5,0.5,20,0,0,NA,Sapone_2018,1,2
5,0.5,40,0,0,NA,Sapone_2018,1,2
5,0.5,80,0,0,NA,Sapone_2018,1,2
5,0.5,60,0,0,NA,Sapone_2018,1,2
5,5,5,0,1,0,Sapone_2018,1,2
5,5,0,1,1,1,Sapone_2018,1,2
5,5,20,0,1,0,Sapone_2018,1,2
5,5,40,0,1,0,Sapone_2018,1,2
5,5,80,0,1,0,Sapone_2018,1,2
5,5,60,0,1,0,Sapone_2018,1,2
5,50,5,0,0,NA,Sapone_2018,1,2
5,50,0,0,0,NA,Sapone_2018,1,2
5,50,20,0,0,NA,Sapone_2018,1,2
5,50,40,0,0,NA,Sapone_2018,1,2
5,50,80,0,0,NA,Sapone_2018,1,2
5,50,60,0,0,NA,Sapone_2018,1,2
5,500,5,0,0,NA,Sapone_2018,1,2
5,500,0,0,0,NA,Sapone_2018,1,2
5,500,20,0,0,NA,Sapone_2018,1,2
5,500,40,0,0,NA,Sapone_2018,1,2
5,500,80,0,0,NA,Sapone_2018,1,2
5,500,60,0,0,NA,Sapone_2018,1,2
80,0,5,0,27,0,Sapone_2018,2,2
80,0,0,27,27,1,Sapone_2018,2,2
80,0,20,0,27,0,Sapone_2018,2,2
80,0,40,0,27,0,Sapone_2018,2,2
80,0,80,0,27,0,Sapone_2018,2,2
80,0,60,0,27,0,Sapone_2018,2,2
80,0.5,5,0,9,0,Sapone_2018,2,2
80,0.5,0,9,9,1,Sapone_2018,2,2
80,0.5,20,0,9,0,Sapone_2018,2,2
80,0.5,40,0,9,0,Sapone_2018,2,2
80,0.5,80,0,9,0,Sapone_2018,2,2
80,0.5,60,0,9,0,Sapone_2018,2,2
80,5,5,0,0,NA,Sapone_2018,2,2
80,5,0,0,0,NA,Sapone_2018,2,2
80,5,20,0,0,NA,Sapone_2018,2,2
80,5,40,0,0,NA,Sapone_2018,2,2
80,5,80,0,0,NA,Sapone_2018,2,2
80,5,60,0,0,NA,Sapone_2018,2,2
80,50,5,0,0,NA,Sapone_2018,2,2
80,50,0,0,0,NA,Sapone_2018,2,2
80,50,20,0,0,NA,Sapone_2018,2,2
80,50,40,0,0,NA,Sapone_2018,2,2
80,50,80,0,0,NA,Sapone_2018,2,2
80,50,60,0,0,NA,Sapone_2018,2,2
80,500,5,0,0,NA,Sapone_2018,2,2
80,500,0,0,0,NA,Sapone_2018,2,2
80,500,20,0,0,NA,Sapone_2018,2,2
80,500,40,0,0,NA,Sapone_2018,2,2
80,500,80,0,0,NA,Sapone_2018,2,2
80,500,60,0,0,NA,Sapone_2018,2,2
15,0,5,0,13,0,Sapone_2018,2,2
15,0,0,13,13,1,Sapone_2018,2,2
15,0,20,0,13,0,Sapone_2018,2,2
15,0,40,0,13,0,Sapone_2018,2,2
15,0,80,0,13,0,Sapone_2018,2,2
15,0,60,0,13,0,Sapone_2018,2,2
15,0.5,5,0,9,0,Sapone_2018,2,2
15,0.5,0,9,9,1,Sapone_2018,2,2
15,0.5,20,0,9,0,Sapone_2018,2,2
15,0.5,40,0,9,0,Sapone_2018,2,2
15,0.5,80,0,9,0,Sapone_2018,2,2
15,0.5,60,0,9,0,Sapone_2018,2,2
15,5,5,1,13,0.076923077,Sapone_2018,2,2
15,5,0,10,13,0.769230769,Sapone_2018,2,2
15,5,20,2,13,0.153846154,Sapone_2018,2,2
15,5,40,0,13,0,Sapone_2018,2,2
15,5,80,0,13,0,Sapone_2018,2,2
15,5,60,0,13,0,Sapone_2018,2,2
15,50,5,0,0,NA,Sapone_2018,2,2
15,50,0,0,0,NA,Sapone_2018,2,2
15,50,20,0,0,NA,Sapone_2018,2,2
15,50,40,0,0,NA,Sapone_2018,2,2
15,50,80,0,0,NA,Sapone_2018,2,2
15,50,60,0,0,NA,Sapone_2018,2,2
15,500,5,0,0,NA,Sapone_2018,2,2
15,500,0,0,0,NA,Sapone_2018,2,2
15,500,20,0,0,NA,Sapone_2018,2,2
15,500,40,0,0,NA,Sapone_2018,2,2
15,500,80,0,0,NA,Sapone_2018,2,2
15,500,60,0,0,NA,Sapone_2018,2,2
5,0,5,0,9,0,Sapone_2018,2,2
5,0,0,9,9,1,Sapone_2018,2,2
5,0,20,0,9,0,Sapone_2018,2,2
5,0,40,0,9,0,Sapone_2018,2,2
5,0,80,0,9,0,Sapone_2018,2,2
5,0,60,0,9,0,Sapone_2018,2,2
5,0.5,5,0,0,NA,Sapone_2018,2,2
5,0.5,0,0,0,NA,Sapone_2018,2,2
5,0.5,20,0,0,NA,Sapone_2018,2,2
5,0.5,40,0,0,NA,Sapone_2018,2,2
5,0.5,80,0,0,NA,Sapone_2018,2,2
5,0.5,60,0,0,NA,Sapone_2018,2,2
5,5,5,0,0,NA,Sapone_2018,2,2
5,5,0,0,0,NA,Sapone_2018,2,2
5,5,20,0,0,NA,Sapone_2018,2,2
5,5,40,0,0,NA,Sapone_2018,2,2
5,5,80,0,0,NA,Sapone_2018,2,2
5,5,60,0,0,NA,Sapone_2018,2,2
5,50,5,1,1,1,Sapone_2018,2,2
5,50,0,0,1,0,Sapone_2018,2,2
5,50,20,0,1,0,Sapone_2018,2,2
5,50,40,0,1,0,Sapone_2018,2,2
5,50,80,0,1,0,Sapone_2018,2,2
5,50,60,0,1,0,Sapone_2018,2,2
5,500,5,0,0,NA,Sapone_2018,2,2
5,500,0,0,0,NA,Sapone_2018,2,2
5,500,20,0,0,NA,Sapone_2018,2,2
5,500,40,0,0,NA,Sapone_2018,2,2
5,500,80,0,0,NA,Sapone_2018,2,2
5,500,60,0,0,NA,Sapone_2018,2,2
80,0,5,0,23,0,Sapone_2018,3,2
80,0,0,23,23,1,Sapone_2018,3,2
80,0,20,0,23,0,Sapone_2018,3,2
80,0,40,0,23,0,Sapone_2018,3,2
80,0,80,0,23,0,Sapone_2018,3,2
80,0,60,0,23,0,Sapone_2018,3,2
80,0.5,5,1,5,0.2,Sapone_2018,3,2
80,0.5,0,4,5,0.8,Sapone_2018,3,2
80,0.5,20,0,5,0,Sapone_2018,3,2
80,0.5,40,0,5,0,Sapone_2018,3,2
80,0.5,80,0,5,0,Sapone_2018,3,2
80,0.5,60,0,5,0,Sapone_2018,3,2
80,5,5,1,1,1,Sapone_2018,3,2
80,5,0,0,1,0,Sapone_2018,3,2
80,5,20,0,1,0,Sapone_2018,3,2
80,5,40,0,1,0,Sapone_2018,3,2
80,5,80,0,1,0,Sapone_2018,3,2
80,5,60,0,1,0,Sapone_2018,3,2
80,50,5,0,0,NA,Sapone_2018,3,2
80,50,0,0,0,NA,Sapone_2018,3,2
80,50,20,0,0,NA,Sapone_2018,3,2
80,50,40,0,0,NA,Sapone_2018,3,2
80,50,80,0,0,NA,Sapone_2018,3,2
80,50,60,0,0,NA,Sapone_2018,3,2
80,500,5,0,0,NA,Sapone_2018,3,2
80,500,0,0,0,NA,Sapone_2018,3,2
80,500,20,0,0,NA,Sapone_2018,3,2
80,500,40,0,0,NA,Sapone_2018,3,2
80,500,80,0,0,NA,Sapone_2018,3,2
80,500,60,0,0,NA,Sapone_2018,3,2
15,0,5,0,6,0,Sapone_2018,3,2
15,0,0,6,6,1,Sapone_2018,3,2
15,0,20,0,6,0,Sapone_2018,3,2
15,0,40,0,6,0,Sapone_2018,3,2
15,0,80,0,6,0,Sapone_2018,3,2
15,0,60,0,6,0,Sapone_2018,3,2
15,0.5,5,0,10,0,Sapone_2018,3,2
15,0.5,0,10,10,1,Sapone_2018,3,2
15,0.5,20,0,10,0,Sapone_2018,3,2
15,0.5,40,0,10,0,Sapone_2018,3,2
15,0.5,80,0,10,0,Sapone_2018,3,2
15,0.5,60,0,10,0,Sapone_2018,3,2
15,5,5,1,6,0.166666667,Sapone_2018,3,2
15,5,0,3,6,0.5,Sapone_2018,3,2
15,5,20,2,6,0.333333333,Sapone_2018,3,2
15,5,40,0,6,0,Sapone_2018,3,2
15,5,80,0,6,0,Sapone_2018,3,2
15,5,60,0,6,0,Sapone_2018,3,2
15,50,5,0,0,NA,Sapone_2018,3,2
15,50,0,0,0,NA,Sapone_2018,3,2
15,50,20,0,0,NA,Sapone_2018,3,2
15,50,40,0,0,NA,Sapone_2018,3,2
15,50,80,0,0,NA,Sapone_2018,3,2
15,50,60,0,0,NA,Sapone_2018,3,2
15,500,5,0,0,NA,Sapone_2018,3,2
15,500,0,0,0,NA,Sapone_2018,3,2
15,500,20,0,0,NA,Sapone_2018,3,2
15,500,40,0,0,NA,Sapone_2018,3,2
15,500,80,0,0,NA,Sapone_2018,3,2
15,500,60,0,0,NA,Sapone_2018,3,2
5,0,5,0,3,0,Sapone_2018,3,2
5,0,0,3,3,1,Sapone_2018,3,2
5,0,20,0,3,0,Sapone_2018,3,2
5,0,40,0,3,0,Sapone_2018,3,2
5,0,80,0,3,0,Sapone_2018,3,2
5,0,60,0,3,0,Sapone_2018,3,2
5,0.5,5,0,0,NA,Sapone_2018,3,2
5,0.5,0,0,0,NA,Sapone_2018,3,2
5,0.5,20,0,0,NA,Sapone_2018,3,2
5,0.5,40,0,0,NA,Sapone_2018,3,2
5,0.5,80,0,0,NA,Sapone_2018,3,2
5,0.5,60,0,0,NA,Sapone_2018,3,2
5,5,5,0,2,0,Sapone_2018,3,2
5,5,0,2,2,1,Sapone_2018,3,2
5,5,20,0,2,0,Sapone_2018,3,2
5,5,40,0,2,0,Sapone_2018,3,2
5,5,80,0,2,0,Sapone_2018,3,2
5,5,60,0,2,0,Sapone_2018,3,2
5,50,5,0,0,NA,Sapone_2018,3,2
5,50,0,0,0,NA,Sapone_2018,3,2
5,50,20,0,0,NA,Sapone_2018,3,2
5,50,40,0,0,NA,Sapone_2018,3,2
5,50,80,0,0,NA,Sapone_2018,3,2
5,50,60,0,0,NA,Sapone_2018,3,2
5,500,5,0,0,NA,Sapone_2018,3,2
5,500,0,0,0,NA,Sapone_2018,3,2
5,500,20,0,0,NA,Sapone_2018,3,2
5,500,40,0,0,NA,Sapone_2018,3,2
5,500,80,0,0,NA,Sapone_2018,3,2
5,500,60,0,0,NA,Sapone_2018,3,2
80,0,5,0,16,0,Sapone_2018,4,2
80,0,0,16,16,1,Sapone_2018,4,2
80,0,20,0,16,0,Sapone_2018,4,2
80,0,40,0,16,0,Sapone_2018,4,2
80,0,80,0,16,0,Sapone_2018,4,2
80,0,60,0,16,0,Sapone_2018,4,2
80,0.5,5,0,5,0,Sapone_2018,4,2
80,0.5,0,5,5,1,Sapone_2018,4,2
80,0.5,20,0,5,0,Sapone_2018,4,2
80,0.5,40,0,5,0,Sapone_2018,4,2
80,0.5,80,0,5,0,Sapone_2018,4,2
80,0.5,60,0,5,0,Sapone_2018,4,2
80,5,5,0,2,0,Sapone_2018,4,2
80,5,0,2,2,1,Sapone_2018,4,2
80,5,20,0,2,0,Sapone_2018,4,2
80,5,40,0,2,0,Sapone_2018,4,2
80,5,80,0,2,0,Sapone_2018,4,2
80,5,60,0,2,0,Sapone_2018,4,2
80,50,5,0,0,NA,Sapone_2018,4,2
80,50,0,0,0,NA,Sapone_2018,4,2
80,50,20,0,0,NA,Sapone_2018,4,2
80,50,40,0,0,NA,Sapone_2018,4,2
80,50,80,0,0,NA,Sapone_2018,4,2
80,50,60,0,0,NA,Sapone_2018,4,2
80,500,5,0,0,NA,Sapone_2018,4,2
80,500,0,0,0,NA,Sapone_2018,4,2
80,500,20,0,0,NA,Sapone_2018,4,2
80,500,40,0,0,NA,Sapone_2018,4,2
80,500,80,0,0,NA,Sapone_2018,4,2
80,500,60,0,0,NA,Sapone_2018,4,2
15,0,5,0,7,0,Sapone_2018,4,2
15,0,0,7,7,1,Sapone_2018,4,2
15,0,20,0,7,0,Sapone_2018,4,2
15,0,40,0,7,0,Sapone_2018,4,2
15,0,80,0,7,0,Sapone_2018,4,2
15,0,60,0,7,0,Sapone_2018,4,2
15,0.5,5,0,12,0,Sapone_2018,4,2
15,0.5,0,12,12,1,Sapone_2018,4,2
15,0.5,20,0,12,0,Sapone_2018,4,2
15,0.5,40,0,12,0,Sapone_2018,4,2
15,0.5,80,0,12,0,Sapone_2018,4,2
15,0.5,60,0,12,0,Sapone_2018,4,2
15,5,5,0,9,0,Sapone_2018,4,2
15,5,0,9,9,1,Sapone_2018,4,2
15,5,20,0,9,0,Sapone_2018,4,2
15,5,40,0,9,0,Sapone_2018,4,2
15,5,80,0,9,0,Sapone_2018,4,2
15,5,60,0,9,0,Sapone_2018,4,2
15,50,5,0,3,0,Sapone_2018,4,2
15,50,0,3,3,1,Sapone_2018,4,2
15,50,20,0,3,0,Sapone_2018,4,2
15,50,40,0,3,0,Sapone_2018,4,2
15,50,80,0,3,0,Sapone_2018,4,2
15,50,60,0,3,0,Sapone_2018,4,2
15,500,5,0,0,NA,Sapone_2018,4,2
15,500,0,0,0,NA,Sapone_2018,4,2
15,500,20,0,0,NA,Sapone_2018,4,2
15,500,40,0,0,NA,Sapone_2018,4,2
15,500,80,0,0,NA,Sapone_2018,4,2
15,500,60,0,0,NA,Sapone_2018,4,2
5,0,5,0,0,NA,Sapone_2018,4,2
5,0,0,0,0,NA,Sapone_2018,4,2
5,0,20,0,0,NA,Sapone_2018,4,2
5,0,40,0,0,NA,Sapone_2018,4,2
5,0,80,0,0,NA,Sapone_2018,4,2
5,0,60,0,0,NA,Sapone_2018,4,2
5,0.5,5,0,1,0,Sapone_2018,4,2
5,0.5,0,1,1,1,Sapone_2018,4,2
5,0.5,20,0,1,0,Sapone_2018,4,2
5,0.5,40,0,1,0,Sapone_2018,4,2
5,0.5,80,0,1,0,Sapone_2018,4,2
5,0.5,60,0,1,0,Sapone_2018,4,2
5,5,5,0,0,NA,Sapone_2018,4,2
5,5,0,0,0,NA,Sapone_2018,4,2
5,5,20,0,0,NA,Sapone_2018,4,2
5,5,40,0,0,NA,Sapone_2018,4,2
5,5,80,0,0,NA,Sapone_2018,4,2
5,5,60,0,0,NA,Sapone_2018,4,2
5,50,5,0,0,NA,Sapone_2018,4,2
5,50,0,0,0,NA,Sapone_2018,4,2
5,50,20,0,0,NA,Sapone_2018,4,2
5,50,40,0,0,NA,Sapone_2018,4,2
5,50,80,0,0,NA,Sapone_2018,4,2
5,50,60,0,0,NA,Sapone_2018,4,2
5,500,5,0,0,NA,Sapone_2018,4,2
5,500,0,0,0,NA,Sapone_2018,4,2
5,500,20,0,0,NA,Sapone_2018,4,2
5,500,40,0,0,NA,Sapone_2018,4,2
5,500,80,0,0,NA,Sapone_2018,4,2
5,500,60,0,0,NA,Sapone_2018,4,2
80,0,5,0,9,0,Sapone_2018,5,2
80,0,0,9,9,1,Sapone_2018,5,2
80,0,20,0,9,0,Sapone_2018,5,2
80,0,40,0,9,0,Sapone_2018,5,2
80,0,80,0,9,0,Sapone_2018,5,2
80,0,60,0,9,0,Sapone_2018,5,2
80,0.5,5,0,9,0,Sapone_2018,5,2
80,0.5,0,9,9,1,Sapone_2018,5,2
80,0.5,20,0,9,0,Sapone_2018,5,2
80,0.5,40,0,9,0,Sapone_2018,5,2
80,0.5,80,0,9,0,Sapone_2018,5,2
80,0.5,60,0,9,0,Sapone_2018,5,2
80,5,5,0,2,0,Sapone_2018,5,2
80,5,0,2,2,1,Sapone_2018,5,2
80,5,20,0,2,0,Sapone_2018,5,2
80,5,40,0,2,0,Sapone_2018,5,2
80,5,80,0,2,0,Sapone_2018,5,2
80,5,60,0,2,0,Sapone_2018,5,2
80,50,5,0,0,NA,Sapone_2018,5,2
